UserID,TotalCourses,TotalSpending,CategoryDiversity,AvgRating,PreferredCategory,PreferredLevel,Cluster,Segment,PCA1,PCA2
U00276,1,299.57,1,3.74,3,1,3,Career Focused Learners,-0.6676653023654398,0.6252503797925751
U00277,1,0.0,1,2.01,8,0,0,Inactive Learners,-0.9912626853881005,-1.1930090618507294
U00278,1,0.0,1,3.85,9,1,4,Quality Seekers,-1.0137580586567636,0.7435377914123402
U00279,3,295.02,3,2.6833333333333336,3,0,2,Beginner Learners,0.04128852352072409,-0.47275053079115087
U00280,1,299.57,1,3.74,3,1,3,Career Focused Learners,-0.6676653023654398,0.6252503797925751
U00281,1,0.0,1,4.11,8,2,4,Quality Seekers,-1.0169367527055966,1.0171802815473394
U00282,14,1034.17,9,2.472142857142857,1,0,1,Premium Power Learners,3.675170884812994,-0.6455171770524013
U00283,2,0.0,2,2.8600000000000003,5,1,3,Career Focused Learners,-0.6510188351303453,-0.29137259965303125
U00284,1,342.61,1,4.84,10,2,4,Quality Seekers,-0.6315827936276861,1.7826071860998347
U00285,1,57.32,1,4.74,11,0,4,Quality Seekers,-0.9586745872321027,1.6797557494729654
U00286,3,0.0,2,3.106666666666667,11,0,0,Inactive Learners,-0.5186614508172233,-0.029063850518453217
U00287,2,0.0,2,4.585,4,0,2,Beginner Learners,-0.6721082475697169,1.5241400752810959
U00288,1,0.0,1,3.93,2,2,3,Career Focused Learners,-1.0147361183640968,0.8277354806846475
U00289,1,0.78,1,3.89,7,0,4,Quality Seekers,-1.0133494573027957,0.7856300861292134
U00290,3,57.32,3,4.430000000000001,5,0,2,Beginner Learners,-0.25361313656984613,1.3675617309016384
U00291,3,276.37,3,3.6966666666666654,0,0,2,Beginner Learners,0.007437174891444185,0.5939101435742047
U00292,12,965.62,8,3.1333333333333333,2,2,1,Premium Power Learners,3.102190561268461,0.04120711749448897
U00293,13,1426.48,9,2.94,7,0,1,Premium Power Learners,3.985551886812575,-0.15910461251572336
U00294,1,0.0,1,4.73,7,2,4,Quality Seekers,-1.0245167154374286,1.6697123734077217
U00295,1,0.0,1,1.13,7,1,0,Inactive Learners,-0.9805040286074356,-2.1191836438461102
U00296,2,177.34,2,3.67,5,0,2,Beginner Learners,-0.45683717894666787,0.5596398212993259
U00297,1,0.0,1,2.14,5,1,0,Inactive Learners,-0.992852032412517,-1.0561878167832295
U00298,14,2020.42,7,3.2892857142857146,10,2,1,Premium Power Learners,4.369640984541393,0.1975465956317125
U00299,1,0.0,1,3.15,1,0,2,Beginner Learners,-1.0052000362175983,0.006808010279650591
U00300,2,487.92,2,2.92,1,0,2,Beginner Learners,-0.09024953525814308,-0.23232155912874236
U00301,14,1201.4299999999998,9,3.0685714285714285,9,1,1,Premium Power Learners,3.860363453963395,-0.019197870743090515
U00302,1,37.89,1,1.3,11,0,0,Inactive Learners,-0.9389782433608038,-1.9405817290675071
U00303,14,1085.94,7,3.027142857142857,7,0,1,Premium Power Learners,3.2974376575021447,-0.07050405056028573
U00304,1,327.99,1,1.51,10,1,0,Inactive Learners,-0.6076958894068899,-1.7219988608601113
U00305,1,0.0,1,4.94,2,1,4,Quality Seekers,-1.0270841221691782,1.8907313077475283
U00306,1,0.0,1,4.14,6,1,4,Quality Seekers,-1.0173035250958464,1.048754415024454
U00307,1,0.0,1,2.43,9,2,0,Inactive Learners,-0.9963974988515997,-0.7509711931711155
U00308,4,790.47,4,3.5625,0,1,3,Career Focused Learners,0.9513442277442793,0.45542254727741305
U00309,1,342.61,1,4.84,10,2,4,Quality Seekers,-0.6315827936276861,1.7826071860998347
U00310,11,465.17,8,3.097272727272727,3,0,1,Premium Power Learners,2.3913358762434673,0.004757608987133788
U00311,1,0.0,1,3.15,1,0,2,Beginner Learners,-1.0052000362175983,0.006808010279650591
U00312,1,0.0,1,3.45,10,2,4,Quality Seekers,-1.0088677601200977,0.3225493450508035
U00313,1,0.0,1,4.66,5,2,4,Quality Seekers,-1.0236609131935122,1.5960393952944525
U00314,3,0.0,2,2.9766666666666666,9,1,0,Inactive Learners,-0.5170721037928068,-0.16588509558595305
U00315,12,972.29,9,3.3516666666666666,3,1,1,Premium Power Learners,3.3224598371891516,0.27527744072744836
U00316,2,0.0,2,3.87,3,1,3,Career Focused Learners,-0.6633668389354266,0.771623227409849
U00317,3,57.32,3,3.813333333333333,2,0,2,Beginner Learners,-0.24607392632581962,0.7185378760942682
U00318,1,326.02,1,2.69,1,2,3,Career Focused Learners,-0.6243893642939522,-0.4800664013487283
U00319,1,346.71,1,1.23,10,0,0,Inactive Learners,-0.5827295314479918,-2.01684797137592
U00320,1,285.05,1,1.96,1,1,3,Career Focused Learners,-0.6626132240501682,-1.248026277249657
U00321,14,1822.94,8,2.579285714285714,0,1,1,Premium Power Learners,4.366322121856163,-0.5437127849877037
U00322,14,626.3,7,3.067857142857143,11,1,1,Premium Power Learners,2.767981935642777,-0.02379369097198325
U00323,15,948.99,8,3.306,1,0,1,Premium Power Learners,3.4870608299618646,0.23117106611343743
U00324,1,0.0,1,2.88,9,1,0,Inactive Learners,-1.0018990847053488,-0.2773591910143868
U00325,1,0.0,1,3.15,1,0,2,Beginner Learners,-1.0052000362175983,0.006808010279650591
U00326,1,0.0,1,2.2,11,1,0,Inactive Learners,-0.9935855771930168,-0.9930395498289991
U00327,4,177.34,3,4.035,5,2,4,Quality Seekers,0.024709226697527467,0.9535269994952909
U00328,15,1319.89,8,3.31,6,1,1,Premium Power Learners,3.9138470742991887,0.23226637998583866
U00329,12,1632.4199999999998,8,3.035833333333333,3,1,1,Premium Power Learners,3.8707421731403593,-0.06700815755774428
U00330,14,1268.62,8,2.775714285714286,8,2,1,Premium Power Learners,3.7260040577419167,-0.3323225779188503
U00331,1,276.37,1,2.72,4,0,2,Beginner Learners,-0.6818938154778704,-0.4480753403174101
U00332,1,0.0,1,1.81,7,0,0,Inactive Learners,-0.9888175361197675,-1.4035032850314977
U00333,1,0.0,1,1.59,6,0,0,Inactive Learners,-0.9861278719246014,-1.6350469305303428
U00334,13,887.52,9,2.64,0,1,1,Premium Power Learners,3.36897946242433,-0.4703201210106807
U00335,1,0.0,1,4.94,2,1,4,Quality Seekers,-1.0270841221691782,1.8907313077475283
U00336,1,0.0,1,3.64,0,1,3,Career Focused Learners,-1.011190651925014,0.5225188570725334
U00337,1,0.0,1,1.73,7,2,0,Inactive Learners,-0.9878394764124344,-1.487700974303805
U00338,14,832.77,8,3.3842857142857143,3,1,1,Premium Power Learners,3.2169836103285325,0.31184124994822043
U00339,16,2087.63,10,3.13625,10,0,1,Premium Power Learners,5.365391984957097,0.054325375759611653
U00340,14,1220.42,8,2.955,1,0,1,Premium Power Learners,3.6683431506815154,-0.14322479071674038
U00341,1,0.0,1,4.79,8,0,4,Quality Seekers,-1.0252502602179285,1.7328606403619518
U00342,1,0.0,1,4.73,7,2,4,Quality Seekers,-1.0245167154374286,1.6697123734077217
U00343,1,0.0,1,1.13,7,1,0,Inactive Learners,-0.9805040286074356,-2.1191836438461102
U00344,1,0.0,1,3.93,2,2,3,Career Focused Learners,-1.0147361183640968,0.8277354806846475
U00345,15,1367.21,9,3.519333333333333,9,1,1,Premium Power Learners,4.1810067775656075,0.4565231116131588
U00346,3,326.02,3,3.37,1,2,3,Career Focused Learners,0.0685685974900563,0.24968598482474832
U00347,2,346.71,2,2.67,8,0,0,Inactive Learners,-0.24969887153181874,-0.49425355079495537
U00348,1,299.57,1,3.74,3,1,3,Career Focused Learners,-0.6676653023654398,0.6252503797925751
U00349,1,0.0,1,1.13,7,1,0,Inactive Learners,-0.9805040286074356,-2.1191836438461102
U00350,2,89.59,2,3.810000000000001,0,1,3,Career Focused Learners,-0.5595322942934012,0.707722643444924
U00351,13,777.1,8,2.9269230769230767,2,0,1,Premium Power Learners,3.0231365910865273,-0.17175144308587287
U00352,15,1009.69,10,3.0853333333333333,1,1,1,Premium Power Learners,3.990138098031293,0.00708966806224906
U00353,14,918.31,10,3.378571428571429,5,0,1,Premium Power Learners,3.7460190266483426,0.31378243440708525
U00354,2,0.0,1,4.550000000000001,5,1,4,Quality Seekers,-0.8869430126851962,1.4829667797566608
U00355,1,0.0,1,4.45,4,0,2,Beginner Learners,-1.0210935064617626,1.3750204609546455
U00356,15,619.16,10,3.091333333333333,0,0,1,Premium Power Learners,3.540639210838413,0.0166839049841126
U00357,15,2191.98,10,3.1853333333333333,0,1,1,Premium Power Learners,5.349505780415579,0.10240869751651427
U00358,1,0.0,1,3.45,10,2,4,Quality Seekers,-1.0088677601200977,0.3225493450508035
U00359,1,0.0,1,1.28,9,1,0,Inactive Learners,-0.9823378905586853,-1.961312976460534
U00360,1,0.0,1,3.6,3,2,3,Career Focused Learners,-1.0107016220713474,0.48042001243637966
U00361,1,0.0,1,4.72,8,2,4,Quality Seekers,-1.0243944579740119,1.6591876622486825
U00362,13,1113.03,8,3.089230769230769,9,0,1,Premium Power Learners,3.4077436065914752,-0.003748200919822476
U00363,1,0.0,1,1.52,4,0,0,Inactive Learners,-0.9852720696806848,-1.7087199086436118
U00364,1,0.0,1,4.68,10,1,4,Quality Seekers,-1.0239054281203455,1.6170888176125289
U00365,13,500.28,7,2.576923076923077,8,0,1,Premium Power Learners,2.4935859220976093,-0.542128590562025
U00366,2,0.0,2,3.545,0,1,3,Career Focused Learners,-0.6593934713743856,0.4295701147411002
U00367,1,0.0,1,2.67,11,0,0,Inactive Learners,-0.9993316779735992,-0.4983781253541935
U00368,1,0.0,1,1.52,4,0,0,Inactive Learners,-0.9852720696806848,-1.7087199086436118
U00369,4,0.0,4,2.665,1,0,2,Beginner Learners,0.05263665470261964,-0.48253243989541683
U00370,2,606.96,2,3.1950000000000003,1,0,2,Beginner Learners,0.04338071649383635,0.056108379294617386
U00371,1,0.0,1,3.02,3,2,3,Career Focused Learners,-1.003610689193182,-0.13001323478784876
U00372,1,0.78,1,3.89,7,0,4,Quality Seekers,-1.0133494573027957,0.7856300861292134
U00373,1,0.0,1,2.0,1,0,2,Beginner Learners,-0.9911404279246838,-1.2035337730097675
U00374,1,0.0,1,3.64,0,1,3,Career Focused Learners,-1.011190651925014,0.5225188570725334
U00375,1,326.02,1,2.69,1,2,3,Career Focused Learners,-0.6243893642939522,-0.4800664013487283
U00376,1,0.0,1,4.51,4,1,4,Quality Seekers,-1.0218270512422623,1.4381687279088757
U00377,1,177.34,1,3.89,5,0,2,Beginner Learners,-0.8101625777900043,0.7841474531187395
U00378,2,0.0,2,3.63,1,0,2,Beginner Learners,-0.6604326598134271,0.5190301595929266
U00379,14,3054.37,8,3.4035714285714285,8,1,1,Premium Power Learners,5.773385636899684,0.3134833934993853
U00380,1,0.78,1,3.89,7,0,4,Quality Seekers,-1.0133494573027957,0.7856300861292134
U00381,1,0.0,1,4.45,4,0,2,Beginner Learners,-1.0210935064617626,1.3750204609546455
U00382,3,394.26,3,2.08,2,0,2,Beginner Learners,0.16287103284643173,-1.1085747886549298
U00383,15,1668.4,10,2.848,0,0,1,Premium Power Learners,4.7510892300105265,-0.24822821694466693
U00384,2,299.57,2,2.875,3,0,2,Beginner Learners,-0.30645429713172956,-0.2781011217848164
U00385,1,0.0,1,1.73,7,2,0,Inactive Learners,-0.9878394764124344,-1.487700974303805
U00386,2,299.57,2,4.125,3,1,3,Career Focused Learners,-0.32173648005881045,1.037487773094986
U00387,1,0.78,1,3.89,7,0,4,Quality Seekers,-1.0133494573027957,0.7856300861292134
U00388,1,342.61,1,4.84,10,2,4,Quality Seekers,-0.6315827936276861,1.7826071860998347
U00389,1,0.0,1,1.91,2,2,3,Career Focused Learners,-0.990040110753934,-1.2982561734411135
U00390,3,0.0,2,3.1266666666666665,11,1,0,Inactive Learners,-0.5189059657440565,-0.008014428200376823
U00391,1,0.0,1,3.93,2,2,3,Career Focused Learners,-1.0147361183640968,0.8277354806846475
U00392,1,327.99,1,1.51,10,1,0,Inactive Learners,-0.6076958894068899,-1.7219988608601113
U00393,1,0.0,1,4.94,2,1,4,Quality Seekers,-1.0270841221691782,1.8907313077475283
U00394,11,38.67,7,2.611818181818182,1,0,2,Beginner Learners,1.6911881130414903,-0.5069246223825437
U00395,1,0.0,1,4.94,2,1,4,Quality Seekers,-1.0270841221691782,1.8907313077475283
U00396,2,0.0,2,2.915,6,2,3,Career Focused Learners,-0.6516912511791368,-0.23348668827832023
U00397,1,37.89,1,1.3,11,0,0,Inactive Learners,-0.9389782433608038,-1.9405817290675071
U00398,3,117.68,3,3.313333333333333,2,0,2,Beginner Learners,-0.17049820739495056,0.19179545515802346
U00399,12,1648.36,8,3.0908333333333338,0,0,1,Premium Power Learners,3.8884136563860507,-0.009256099661662562
U00400,2,0.0,2,2.83,7,0,0,Inactive Learners,-0.6506520627400953,-0.32294673313014677
U00401,2,0.0,2,2.95,3,1,3,Career Focused Learners,-0.6521191523010951,-0.1966501992216856
U00402,2,0.0,2,2.13,6,0,0,Inactive Learners,-0.6420940403009301,-1.0596765142628362
U00403,1,0.0,1,4.1,6,2,4,Quality Seekers,-1.0168144952421798,1.0066555703883004
U00404,14,1617.64,10,3.105714285714286,6,0,1,Premium Power Learners,4.5541503350633405,0.02073566630695768
U00405,2,689.3199999999999,1,3.035,10,0,0,Inactive Learners,-0.07514518127663826,-0.11731541001516324
U00406,15,1417.44,11,2.902,3,1,1,Premium Power Learners,4.6768846189352615,-0.1849505756762105
U00407,15,1611.98,10,3.303333333333333,0,2,1,Premium Power Learners,4.680593782824047,0.23147074199150675
U00408,1,0.0,1,3.15,1,0,2,Beginner Learners,-1.0052000362175983,0.006808010279650591
U00409,2,0.0,2,2.85,6,0,2,Beginner Learners,-0.6508965776669287,-0.30189731081206994
U00410,1,0.0,1,2.67,11,0,0,Inactive Learners,-0.9993316779735992,-0.4983781253541935
U00411,12,789.6700000000001,8,3.2883333333333336,8,0,1,Premium Power Learners,2.8978106847094516,0.20581765109728797
U00412,4,236.72000000000003,3,3.3175,6,2,3,Career Focused Learners,0.10181625240196251,0.1978803402357229
U00413,2,472.28,2,4.335,2,1,3,Career Focused Learners,-0.12554762285391435,1.2570564041541012
U00414,1,0.0,1,2.61,4,0,2,Beginner Learners,-0.9985981331930993,-0.5615263923084243
U00415,13,804.99,7,3.1138461538461537,6,0,1,Premium Power Learners,2.8376847204443667,0.020408688202795257
U00416,2,0.0,2,2.925,3,1,3,Career Focused Learners,-0.6518135086425535,-0.22296197711928203
U00417,2,0.0,2,2.92,0,1,3,Career Focused Learners,-0.6517523799108451,-0.22822433269880113
U00418,3,528.79,3,2.3266666666666667,0,1,3,Career Focused Learners,0.31467371588099036,-0.8500949398612248
U00419,1,0.78,1,3.89,7,0,4,Quality Seekers,-1.0133494573027957,0.7856300861292134
U00420,1,327.99,1,1.51,10,1,0,Inactive Learners,-0.6076958894068899,-1.7219988608601113
U00421,1,0.0,1,4.45,4,0,2,Beginner Learners,-1.0210935064617626,1.3750204609546455
U00422,3,285.05,3,2.8266666666666667,1,1,3,Career Focused Learners,0.028062598416729558,-0.3218126161074635
U00423,12,1601.22,6,3.0866666666666664,0,1,1,Premium Power Learners,3.403690116921063,-0.021919158663681042
U00424,11,1213.72,7,3.1900000000000004,0,0,1,Premium Power Learners,3.0363778069098544,0.09172775554512333
U00425,1,490.9,1,4.55,0,1,3,Career Focused Learners,-0.4573838249063662,1.4761453220645036
U00426,4,472.28,3,3.675,9,1,4,Quality Seekers,0.3685301727904874,0.5721606885486274
U00427,16,1374.23,9,3.033125,0,1,1,Premium Power Learners,4.330402786597588,-0.052556857593815634
U00428,1,0.0,1,2.98,8,0,0,Inactive Learners,-1.0031216593395154,-0.17211207942400247
U00429,1,0.0,1,4.1,6,2,4,Quality Seekers,-1.0168144952421798,1.0066555703883004
U00430,1,487.92,1,3.64,1,0,2,Beginner Learners,-0.4496878072723119,0.5184216306425922
U00431,1,487.92,1,3.64,1,0,2,Beginner Learners,-0.4496878072723119,0.5184216306425922
U00432,1,0.0,1,4.79,8,0,4,Quality Seekers,-1.0252502602179285,1.7328606403619518
U00433,1,276.37,1,2.72,4,0,2,Beginner Learners,-0.6818938154778704,-0.4480753403174101
U00434,1,177.34,1,3.89,5,0,2,Beginner Learners,-0.8101625777900043,0.7841474531187395
U00435,1,119.04,1,2.75,6,2,3,Career Focused Learners,-0.8633174056849953,-0.4151800545320833
U00436,1,490.9,1,4.55,0,1,3,Career Focused Learners,-0.4573838249063662,1.4761453220645036
U00437,3,0.0,3,3.6666666666666665,3,1,3,Career Focused Learners,-0.31024520253111804,0.5646567808554993
U00438,14,633.26,10,3.3907142857142856,2,0,1,Premium Power Learners,3.417832397136202,0.3289561004182242
U00439,1,0.0,1,1.52,4,0,0,Inactive Learners,-0.9852720696806848,-1.7087199086436118
U00440,1,0.0,1,2.67,11,0,0,Inactive Learners,-0.9993316779735992,-0.4983781253541935
U00441,1,37.89,1,1.3,11,0,0,Inactive Learners,-0.9389782433608038,-1.9405817290675071
U00442,1,285.05,1,1.96,1,1,3,Career Focused Learners,-0.6626132240501682,-1.248026277249657
U00443,2,978.82,2,4.095,0,0,2,Beginner Learners,0.46031746897996384,1.000209751577746
U00444,13,1568.18,10,3.770000000000001,3,0,1,Premium Power Learners,4.3537368529733955,0.7175933181496391
U00445,1,285.05,1,1.96,1,1,3,Career Focused Learners,-0.6626132240501682,-1.248026277249657
U00446,2,53.86,2,2.895,6,1,0,Inactive Learners,-0.5894641505558892,-0.25498839092004977
U00447,1,0.0,1,3.02,3,2,3,Career Focused Learners,-1.003610689193182,-0.13001323478784876
U00448,3,0.0,2,3.8366666666666673,2,2,3,Career Focused Learners,-0.5275862456466385,0.7392400640913519
U00449,14,1328.04,10,2.9135714285714287,3,0,1,Premium Power Learners,4.223225068830747,-0.1790572734969322
U00450,12,1262.44,7,3.125,1,0,1,Premium Power Learners,3.2286129750327457,0.02560722218794305
U00451,1,248.1,1,1.2,0,1,3,Career Focused Learners,-0.6958440582690941,-2.0475940439039935
U00452,3,57.32,3,3.706666666666667,6,0,2,Beginner Learners,-0.24476984671604204,0.606274290397859
U00453,1,490.9,1,4.55,0,1,3,Career Focused Learners,-0.4573838249063662,1.4761453220645036
U00454,4,758.12,3,3.4775,10,1,4,Quality Seekers,0.6998920710138556,0.36189734966127857
U00455,3,0.0,3,3.24,0,1,3,Career Focused Learners,-0.3050288840920078,0.11560243806986055
U00456,2,0.0,2,2.58,3,1,3,Career Focused Learners,-0.6475956261546791,-0.5860645121061073
U00457,2,37.89,2,3.045,8,0,0,Inactive Learners,-0.6096764360788384,-0.09698361813587103
U00458,4,207.27,4,3.0325,0,0,2,Beginner Learners,0.2866719242123628,-0.09748981988956833
U00459,1,0.0,1,3.45,10,2,4,Quality Seekers,-1.0088677601200977,0.3225493450508035
U00460,2,415.51,2,3.38,0,1,3,Career Focused Learners,-0.17920347568406064,0.2524232050269004
U00461,2,490.9,2,4.640000000000001,0,1,3,Career Focused Learners,-0.10784840742894576,1.5779037361752821
U00462,2,326.02,2,3.74,1,0,2,Beginner Learners,-0.2865906633045298,0.632064284029738
U00463,1,0.0,1,3.45,10,2,4,Quality Seekers,-1.0088677601200977,0.3225493450508035
U00464,12,1024.06,7,2.8266666666666667,4,1,1,Premium Power Learners,2.9579304159273003,-0.28637823795658557
U00465,1,0.78,1,3.89,7,0,4,Quality Seekers,-1.0133494573027957,0.7856300861292134
U00466,2,212.39,2,3.935,5,0,2,Beginner Learners,-0.4197411378456768,0.838250340512841
U00467,1,0.0,1,2.38,2,0,2,Beginner Learners,-0.9957862115345164,-0.8035947489663079
U00468,1,0.0,1,4.94,2,1,4,Quality Seekers,-1.0270841221691782,1.8907313077475283
U00469,2,0.0,2,1.9,7,0,0,Inactive Learners,-0.6392821186423472,-1.30174487092072
U00470,1,89.59,1,2.68,0,2,3,Career Focused Learners,-0.8963529355754903,-0.48860573120585016
U00471,1,0.0,1,4.44,5,1,4,Quality Seekers,-1.0209712489983458,1.3644957497956074
U00472,1,0.0,1,4.68,10,1,4,Quality Seekers,-1.0239054281203455,1.6170888176125289
U00473,3,342.61,3,3.0966666666666662,7,1,4,Quality Seekers,0.09100222679095644,-0.038128765266999744
U00474,1,57.32,1,4.74,11,0,4,Quality Seekers,-0.9586745872321027,1.6797557494729654
U00475,3,604.36,3,2.4166666666666665,3,0,2,Beginner Learners,0.40054005301915335,-0.7560071258401732
U00476,2,276.37,2,2.155,4,0,2,Beginner Learners,-0.3243505341466596,-1.0356855071236493
U00477,1,37.89,1,1.3,11,0,0,Inactive Learners,-0.9389782433608038,-1.9405817290675071
U00478,2,57.32,2,3.2350000000000003,7,0,2,Beginner Learners,-0.589639104339727,0.10282273371711499
U00479,2,0.0,2,2.85,2,0,2,Beginner Learners,-0.6508965776669287,-0.30189731081206994
U00480,1,0.0,1,4.66,5,2,4,Quality Seekers,-1.0236609131935122,1.5960393952944525
U00481,1,326.02,1,2.69,1,2,3,Career Focused Learners,-0.6243893642939522,-0.4800664013487283
U00482,1,0.0,1,4.66,5,2,4,Quality Seekers,-1.0236609131935122,1.5960393952944525
U00483,1,487.92,1,3.64,1,0,2,Beginner Learners,-0.4496878072723119,0.5184216306425922
U00484,2,0.0,2,2.725,3,2,3,Career Focused Learners,-0.6493683593742205,-0.43345620030005017
U00485,1,0.0,1,4.68,10,1,4,Quality Seekers,-1.0239054281203455,1.6170888176125289
U00486,2,0.0,2,4.09,7,2,4,Quality Seekers,-0.6660565031305928,1.003166872908694
U00487,2,0.0,1,3.335,3,1,3,Career Focused Learners,-0.8720887308800735,0.20421437393349184
U00488,2,119.04,2,2.68,4,0,2,Beginner Learners,-0.5118258687929086,-0.4818170189659201
U00489,3,448.12,3,1.65,2,1,3,Career Focused Learners,0.23011068946976201,-1.5615896488172347
U00490,1,0.0,1,3.15,1,0,2,Beginner Learners,-1.0052000362175983,0.006808010279650591
U00491,1,394.26,1,1.35,2,2,3,Career Focused Learners,-0.5294756416204935,-1.8909507306235984
U00492,1,177.34,1,3.89,5,0,2,Beginner Learners,-0.8101625777900043,0.7841474531187395
U00493,1,0.0,1,3.45,10,2,4,Quality Seekers,-1.0088677601200977,0.3225493450508035
U00494,13,1007.0,10,3.180769230769231,0,0,1,Premium Power Learners,3.7151295092787873,0.10215736793481758
U00495,2,285.05,2,3.235,1,1,3,Career Focused Learners,-0.3275653159876204,0.1009104092071733
U00496,1,0.0,1,2.38,2,0,2,Beginner Learners,-0.9957862115345164,-0.8035947489663079
U00497,3,0.0,2,3.053333333333333,11,1,0,Inactive Learners,-0.5180094110123344,-0.08519564336665895
U00498,3,0.0,3,4.073333333333333,5,2,4,Quality Seekers,-0.31521700604339503,0.9926617013230619
