UserID,TotalCourses,TotalSpending,CategoryDiversity,AvgRating,PreferredCategory,PreferredLevel,Cluster,Segment
U01770,2,0.0,2,4.695,2,0,2,Beginner Learners
U01771,3,347.48999999999995,3,2.2133333333333334,4,0,2,Beginner Learners
U01772,1,0.0,1,2.01,8,0,0,Inactive Learners
U01773,16,2596.54,8,3.124375,0,1,1,Premium Power Learners
U01774,1,0.0,1,4.94,2,1,4,Quality Seekers
U01775,2,0.0,2,3.1,4,0,2,Beginner Learners
U01776,2,0.0,2,2.645,1,0,2,Beginner Learners
U01777,1,0.0,1,2.2,11,1,0,Inactive Learners
U01778,2,0.0,2,4.055,3,1,4,Quality Seekers
U01779,1,0.0,1,4.72,8,2,4,Quality Seekers
U01780,1,346.71,1,1.23,10,0,0,Inactive Learners
U01781,1,0.0,1,3.45,10,2,4,Quality Seekers
U01782,1,0.0,1,3.85,9,1,4,Quality Seekers
U01783,3,57.32,3,3.78,1,0,2,Beginner Learners
U01784,1,119.04,1,2.75,6,2,3,Career Focused Learners
U01785,1,0.0,1,4.73,7,2,4,Quality Seekers
U01786,13,1539.78,8,3.1830769230769227,6,0,1,Premium Power Learners
U01787,2,266.93,2,3.285,0,0,2,Beginner Learners
U01788,2,89.59,2,3.735,0,0,2,Beginner Learners
U01789,15,1442.13,8,3.234,3,1,1,Premium Power Learners
U01790,1,299.57,1,3.74,3,1,3,Career Focused Learners
U01791,2,53.86,2,3.63,6,0,2,Beginner Learners
U01792,1,53.86,1,2.47,6,1,0,Inactive Learners
U01793,1,0.0,1,3.93,2,2,3,Career Focused Learners
U01794,1,0.0,1,2.0,1,0,2,Beginner Learners
U01795,13,1145.56,9,2.9646153846153847,0,0,1,Premium Power Learners
U01796,1,0.0,1,2.67,11,0,0,Inactive Learners
U01797,1,490.9,1,4.55,0,1,3,Career Focused Learners
U01798,1,487.92,1,3.64,1,0,2,Beginner Learners
U01799,1,0.0,1,3.15,1,0,2,Beginner Learners
U01800,2,248.1,2,2.4,0,1,3,Career Focused Learners
U01801,1,394.26,1,1.35,2,2,3,Career Focused Learners
U01802,1,276.37,1,2.72,4,0,2,Beginner Learners
U01803,3,342.61,3,3.68,9,1,4,Quality Seekers
U01804,2,0.0,2,3.71,5,0,2,Beginner Learners
U01805,15,431.96,9,2.834,2,1,1,Premium Power Learners
U01806,1,0.0,1,4.14,6,1,4,Quality Seekers
U01807,2,490.9,2,3.765,0,0,2,Beginner Learners
U01808,3,684.67,2,4.183333333333334,5,0,2,Beginner Learners
U01809,13,1427.78,8,3.3169230769230773,2,1,1,Premium Power Learners
U01810,15,2242.06,8,2.9113333333333333,1,0,1,Premium Power Learners
U01811,1,0.0,1,1.59,6,0,0,Inactive Learners
U01812,15,798.53,10,2.9353333333333333,3,0,1,Premium Power Learners
U01813,1,0.0,1,3.65,3,1,3,Career Focused Learners
U01814,3,472.28,3,2.8266666666666667,7,0,2,Beginner Learners
U01815,1,0.0,1,4.51,4,1,4,Quality Seekers
U01816,2,0.0,2,2.895,3,1,3,Career Focused Learners
U01817,1,0.0,1,2.0,1,0,2,Beginner Learners
U01818,2,53.86,2,3.595,6,1,4,Quality Seekers
U01819,1,0.0,1,4.79,8,0,4,Quality Seekers
U01820,15,2407.56,11,2.8746666666666667,1,0,1,Premium Power Learners
U01821,1,0.0,1,3.15,1,0,2,Beginner Learners
U01822,15,447.03,9,2.906,6,0,1,Premium Power Learners
U01823,1,0.0,1,1.59,6,0,0,Inactive Learners
U01824,1,327.99,1,1.51,10,1,0,Inactive Learners
U01825,14,758.12,9,3.143571428571429,7,2,1,Premium Power Learners
U01826,1,0.0,1,2.14,5,1,0,Inactive Learners
U01827,1,0.0,1,4.45,4,0,2,Beginner Learners
U01828,1,177.34,1,3.89,5,0,2,Beginner Learners
U01829,2,0.0,2,3.005,2,2,3,Career Focused Learners
U01830,1,37.89,1,1.3,11,0,0,Inactive Learners
U01831,1,472.28,1,4.74,9,1,4,Quality Seekers
U01832,1,0.0,1,2.88,9,1,0,Inactive Learners
U01833,2,487.92,2,4.215,1,0,2,Beginner Learners
U01834,1,0.0,1,1.73,7,2,0,Inactive Learners
U01835,2,0.0,1,4.755,8,0,4,Quality Seekers
U01836,1,299.57,1,3.74,3,1,3,Career Focused Learners
U01837,1,326.02,1,2.69,1,2,3,Career Focused Learners
U01838,2,0.0,2,4.015,2,2,3,Career Focused Learners
U01839,1,0.0,1,3.6,3,2,3,Career Focused Learners
U01840,14,460.83,10,3.3735714285714287,7,1,1,Premium Power Learners
U01841,1,0.0,1,1.91,2,2,3,Career Focused Learners
U01842,13,1169.28,9,3.1123076923076924,0,1,1,Premium Power Learners
U01843,1,0.0,1,2.67,11,0,0,Inactive Learners
U01844,1,0.0,1,3.02,3,2,3,Career Focused Learners
U01845,1,0.0,1,4.45,4,0,2,Beginner Learners
U01846,2,117.68,2,3.755,2,0,2,Beginner Learners
U01847,1,0.0,1,1.91,2,2,3,Career Focused Learners
U01848,1,0.0,1,3.15,1,0,2,Beginner Learners
U01849,1,0.0,1,3.45,10,2,4,Quality Seekers
U01850,3,418.61,2,3.3633333333333333,3,2,3,Career Focused Learners
U01851,4,668.63,3,3.1375,1,2,3,Career Focused Learners
U01852,4,513.3,4,2.9425,2,2,3,Career Focused Learners
U01853,1,89.59,1,2.68,0,2,3,Career Focused Learners
U01854,13,1160.54,9,3.4423076923076925,6,0,1,Premium Power Learners
U01855,1,53.86,1,2.47,6,1,0,Inactive Learners
U01856,1,0.0,1,3.02,3,2,3,Career Focused Learners
U01857,2,53.86,2,3.46,4,0,2,Beginner Learners
U01858,1,0.0,1,3.45,10,2,4,Quality Seekers
U01859,1,0.0,1,2.2,11,1,0,Inactive Learners
U01860,3,487.92,3,3.236666666666667,1,0,2,Beginner Learners
U01861,2,95.21,1,3.02,11,0,0,Inactive Learners
U01862,1,0.0,1,4.66,5,2,4,Quality Seekers
U01863,1,342.61,1,4.84,10,2,4,Quality Seekers
U01864,1,0.0,1,4.72,8,2,4,Quality Seekers
U01865,4,0.0,3,1.915,9,1,0,Inactive Learners
U01866,1,0.0,1,3.45,10,2,4,Quality Seekers
U01867,13,892.1,8,3.3230769230769237,0,1,1,Premium Power Learners
U01868,2,0.0,2,3.025,2,1,3,Career Focused Learners
U01869,1,0.0,1,1.91,2,2,3,Career Focused Learners
U01870,1,0.0,1,3.93,2,2,3,Career Focused Learners
U01871,14,916.53,8,3.2671428571428573,3,2,1,Premium Power Learners
U01872,14,2084.41,10,3.314285714285714,1,2,1,Premium Power Learners
U01873,1,0.0,1,1.28,9,1,0,Inactive Learners
U01874,1,415.51,1,3.11,0,2,3,Career Focused Learners
U01875,1,285.05,1,1.96,1,1,3,Career Focused Learners
U01876,14,971.82,7,3.391428571428571,9,1,1,Premium Power Learners
U01877,12,1219.46,9,2.9875000000000003,5,1,1,Premium Power Learners
U01878,1,0.0,1,4.45,4,0,2,Beginner Learners
U01879,15,2367.91,8,2.656,6,0,1,Premium Power Learners
U01880,2,0.0,2,4.585,4,1,4,Quality Seekers
U01881,1,346.71,1,1.23,10,0,0,Inactive Learners
U01882,3,95.21,2,3.063333333333334,11,0,0,Inactive Learners
U01883,1,490.9,1,4.55,0,1,3,Career Focused Learners
U01884,1,346.71,1,1.23,10,0,0,Inactive Learners
U01885,1,0.0,1,4.68,10,1,4,Quality Seekers
U01886,1,0.0,1,4.79,8,0,4,Quality Seekers
U01887,1,0.0,1,3.65,3,1,3,Career Focused Learners
U01888,1,0.0,1,3.93,2,2,3,Career Focused Learners
U01889,1,0.0,1,2.61,4,0,2,Beginner Learners
U01890,1,0.0,1,1.59,6,0,0,Inactive Learners
U01891,1,0.0,1,1.28,9,1,0,Inactive Learners
U01892,1,0.0,1,2.2,11,1,0,Inactive Learners
U01893,12,1298.19,8,2.94,1,1,1,Premium Power Learners
U01894,1,0.0,1,4.68,10,1,4,Quality Seekers
U01895,1,0.0,1,3.02,3,2,3,Career Focused Learners
U01896,12,1720.41,9,3.065,0,2,1,Premium Power Learners
U01897,1,0.0,1,1.52,4,0,0,Inactive Learners
U01898,1,117.68,1,2.57,3,0,2,Beginner Learners
U01899,2,0.0,2,3.1,9,1,0,Inactive Learners
U01900,11,1307.56,7,3.022727272727273,0,0,1,Premium Power Learners
U01901,1,0.0,1,1.81,7,0,0,Inactive Learners
U01902,1,57.32,1,4.74,11,0,4,Quality Seekers
U01903,13,1334.7,9,2.981538461538461,0,0,1,Premium Power Learners
U01904,1,487.92,1,3.64,1,0,2,Beginner Learners
U01905,2,490.9,2,2.915,0,1,3,Career Focused Learners
U01906,15,1395.69,10,2.4353333333333333,8,1,1,Premium Power Learners
U01907,2,89.59,2,2.41,0,1,3,Career Focused Learners
U01908,12,888.6700000000001,9,3.270833333333333,11,0,1,Premium Power Learners
U01909,3,37.89,3,1.68,7,0,0,Inactive Learners
U01910,1,177.34,1,3.89,5,0,2,Beginner Learners
U01911,1,299.57,1,3.74,3,1,3,Career Focused Learners
U01912,1,0.0,1,3.02,3,2,3,Career Focused Learners
U01913,1,0.0,1,2.88,9,1,0,Inactive Learners
U01914,1,0.0,1,2.61,4,0,2,Beginner Learners
U01915,2,453.4,2,2.205,0,0,2,Beginner Learners
U01916,1,117.68,1,2.57,3,0,2,Beginner Learners
U01917,15,1159.54,8,2.994,3,0,1,Premium Power Learners
U01918,14,979.12,8,2.6207142857142856,3,0,1,Premium Power Learners
U01919,1,0.0,1,1.28,9,1,0,Inactive Learners
U01920,13,1627.86,8,3.0961538461538463,3,0,1,Premium Power Learners
U01921,2,0.0,2,3.645,0,1,3,Career Focused Learners
U01922,2,0.0,2,3.295,2,1,3,Career Focused Learners
U01923,1,57.32,1,4.74,11,0,4,Quality Seekers
U01924,2,89.59,2,3.0,0,1,3,Career Focused Learners
U01925,1,299.57,1,3.74,3,1,3,Career Focused Learners
U01926,13,1189.53,9,2.926153846153846,7,1,1,Premium Power Learners
U01927,1,0.0,1,3.02,3,2,3,Career Focused Learners
U01928,1,0.0,1,4.94,2,1,4,Quality Seekers
U01929,14,1057.52,7,2.896428571428572,7,2,1,Premium Power Learners
U01930,1,0.0,1,3.45,10,2,4,Quality Seekers
U01931,11,1270.8,7,2.562727272727273,7,1,1,Premium Power Learners
U01932,1,415.51,1,3.11,0,2,3,Career Focused Learners
U01933,2,0.0,2,3.78,8,2,4,Quality Seekers
U01934,14,1737.54,8,3.321428571428572,0,0,1,Premium Power Learners
U01935,1,0.0,1,2.43,9,2,0,Inactive Learners
U01936,2,0.0,2,4.1850000000000005,2,1,3,Career Focused Learners
U01937,1,0.0,1,3.64,0,1,3,Career Focused Learners
U01938,2,490.9,2,4.345,0,1,3,Career Focused Learners
U01939,4,418.61,4,2.975,3,2,3,Career Focused Learners
U01940,2,276.37,2,3.41,4,0,2,Beginner Learners
U01941,1,89.59,1,2.68,0,2,3,Career Focused Learners
U01942,1,0.0,1,3.45,10,2,4,Quality Seekers
U01943,14,1499.75,7,3.733571428571429,6,2,1,Premium Power Learners
U01944,2,0.0,2,3.875,3,1,3,Career Focused Learners
U01945,1,342.61,1,4.84,10,2,4,Quality Seekers
U01946,1,0.0,1,1.73,7,2,0,Inactive Learners
U01947,1,0.0,1,4.1,6,2,4,Quality Seekers
U01948,1,276.37,1,2.72,4,0,2,Beginner Learners
U01949,1,0.0,1,1.73,7,2,0,Inactive Learners
U01950,2,0.0,2,1.87,7,0,0,Inactive Learners
U01951,3,0.0,2,3.333333333333333,2,1,3,Career Focused Learners
U01952,2,0.0,2,1.87,4,0,2,Beginner Learners
U01953,15,1263.45,11,3.4553333333333334,3,2,1,Premium Power Learners
U01954,1,0.0,1,3.32,11,1,4,Quality Seekers
U01955,1,0.0,1,4.14,6,1,4,Quality Seekers
U01956,1,0.0,1,2.88,9,1,0,Inactive Learners
U01957,1,0.0,1,4.79,8,0,4,Quality Seekers
U01958,12,1580.86,8,3.165833333333333,6,0,1,Premium Power Learners
U01959,12,1347.93,8,3.0725,2,0,1,Premium Power Learners
U01960,1,326.02,1,2.69,1,2,3,Career Focused Learners
U01961,14,914.14,7,3.02,10,1,1,Premium Power Learners
U01962,11,1558.39,9,3.3654545454545457,4,1,1,Premium Power Learners
U01963,1,327.99,1,1.51,10,1,0,Inactive Learners
U01964,4,276.37,4,3.2125,3,0,2,Beginner Learners
U01965,1,0.0,1,4.1,6,2,4,Quality Seekers
U01966,4,576.09,4,1.88,0,1,3,Career Focused Learners
U01967,1,0.0,1,1.91,2,2,3,Career Focused Learners
U01968,2,415.51,2,3.775,0,1,3,Career Focused Learners
U01969,1,248.1,1,1.2,0,1,3,Career Focused Learners
U01970,2,0.0,2,3.465,5,0,2,Beginner Learners
U01971,1,0.0,1,4.79,8,0,4,Quality Seekers
U01972,1,0.0,1,3.85,9,1,4,Quality Seekers
U01973,1,0.0,1,2.43,9,2,0,Inactive Learners
U01974,2,490.9,2,4.5,0,0,2,Beginner Learners
U01975,1,394.26,1,1.35,2,2,3,Career Focused Learners
U01976,1,0.0,1,4.73,7,2,4,Quality Seekers
U01977,2,89.59,2,2.345,0,0,2,Beginner Learners
U01978,1,89.59,1,2.68,0,2,3,Career Focused Learners
U01979,12,1259.32,8,2.490833333333333,1,1,1,Premium Power Learners
U01980,1,0.0,1,4.1,6,2,4,Quality Seekers
U01981,1,0.0,1,3.6,3,2,3,Career Focused Learners
U01982,1,276.37,1,2.72,4,0,2,Beginner Learners
U01983,1,53.86,1,2.47,6,1,0,Inactive Learners
U01984,1,0.0,1,2.14,5,1,0,Inactive Learners
U01985,1,0.0,1,3.32,11,1,4,Quality Seekers
U01986,1,346.71,1,1.23,10,0,0,Inactive Learners
U01987,13,1332.16,10,3.0484615384615386,1,1,1,Premium Power Learners
U01988,1,490.9,1,4.55,0,1,3,Career Focused Learners
U01989,13,822.52,8,3.163846153846154,6,0,1,Premium Power Learners
U01990,2,0.0,2,3.07,1,0,2,Beginner Learners
U01991,3,363.91,3,1.836666666666667,1,0,2,Beginner Learners
U01992,2,346.71,1,2.34,10,0,0,Inactive Learners
U01993,14,1263.01,8,2.9014285714285712,6,1,1,Premium Power Learners
U01994,11,1198.07,8,3.241818181818182,0,1,1,Premium Power Learners
U01995,1,0.0,1,1.81,7,0,0,Inactive Learners
U01996,1,394.26,1,1.35,2,2,3,Career Focused Learners
U01997,1,346.71,1,1.23,10,0,0,Inactive Learners
U01998,15,1587.13,10,2.901333333333333,2,2,1,Premium Power Learners
U01999,2,906.41,1,3.83,0,1,3,Career Focused Learners
U02000,2,57.32,2,3.13,4,0,2,Beginner Learners
U02001,1,0.0,1,1.81,7,0,0,Inactive Learners
U02002,1,0.0,1,4.73,7,2,4,Quality Seekers
U02003,4,490.9,4,3.4,0,0,2,Beginner Learners
U02004,1,342.61,1,4.84,10,2,4,Quality Seekers
U02005,1,0.0,1,4.14,6,1,4,Quality Seekers
U02006,1,0.0,1,1.91,2,2,3,Career Focused Learners
U02007,1,0.0,1,4.14,6,1,4,Quality Seekers
U02008,1,0.0,1,4.11,8,2,4,Quality Seekers
U02009,1,299.57,1,3.74,3,1,3,Career Focused Learners
U02010,14,1880.52,9,3.4785714285714286,5,1,1,Premium Power Learners
U02011,1,0.0,1,3.32,11,1,4,Quality Seekers
U02012,1,37.89,1,1.3,11,0,0,Inactive Learners
U02013,2,0.0,2,4.045,0,0,2,Beginner Learners
U02014,3,54.64,3,3.766666666666667,2,1,3,Career Focused Learners
U02015,14,1209.15,9,3.267142857142857,2,1,1,Premium Power Learners
U02016,1,0.0,1,3.64,0,1,3,Career Focused Learners
U02017,2,53.86,2,3.16,6,1,4,Quality Seekers
U02018,1,0.0,1,1.28,9,1,0,Inactive Learners
U02019,3,269.71,2,3.736666666666667,11,0,4,Quality Seekers
U02020,1,0.0,1,1.13,7,1,0,Inactive Learners
U02021,1,0.0,1,2.38,2,0,2,Beginner Learners
U02022,11,958.29,8,2.553636363636364,9,1,1,Premium Power Learners
U02023,2,0.0,2,3.165,9,1,4,Quality Seekers
U02024,2,0.0,2,3.22,1,0,2,Beginner Learners
U02025,1,276.37,1,2.72,4,0,2,Beginner Learners
U02026,1,0.0,1,1.13,7,1,0,Inactive Learners
U02027,1,0.0,1,2.14,5,1,0,Inactive Learners
U02028,2,0.0,2,2.64,4,0,2,Beginner Learners
U02029,1,342.61,1,4.84,10,2,4,Quality Seekers
U02030,1,117.68,1,2.57,3,0,2,Beginner Learners
U02031,2,119.04,2,1.94,6,1,0,Inactive Learners
U02032,2,0.0,2,3.06,10,0,0,Inactive Learners
U02033,1,0.0,1,2.98,8,0,0,Inactive Learners
U02034,1,117.68,1,2.57,3,0,2,Beginner Learners
U02035,15,1531.93,9,2.872,1,0,1,Premium Power Learners
U02036,2,89.59,2,2.245,0,0,2,Beginner Learners
U02037,2,327.99,2,2.805,6,1,0,Inactive Learners
U02038,11,519.95,9,3.689090909090909,10,0,1,Premium Power Learners
U02039,13,1893.39,10,3.387692307692308,0,1,1,Premium Power Learners
U02040,1,0.0,1,3.6,3,2,3,Career Focused Learners
U02041,3,37.89,3,2.54,4,0,2,Beginner Learners
U02042,1,0.0,1,3.45,10,2,4,Quality Seekers
U02043,1,0.0,1,3.15,1,0,2,Beginner Learners
U02044,2,0.0,2,3.89,2,1,3,Career Focused Learners
U02045,1,0.78,1,3.89,7,0,4,Quality Seekers
U02046,1,0.0,1,3.32,11,1,4,Quality Seekers
U02047,1,0.0,1,4.68,10,1,4,Quality Seekers
U02048,1,89.59,1,2.68,0,2,3,Career Focused Learners
U02049,1,248.1,1,1.2,0,1,3,Career Focused Learners
U02050,3,0.0,3,2.6633333333333336,3,1,3,Career Focused Learners
U02051,1,342.61,1,4.84,10,2,4,Quality Seekers
U02052,2,772.97,1,2.8,1,0,2,Beginner Learners
U02053,1,0.0,1,2.0,1,0,2,Beginner Learners
U02054,2,0.0,2,2.3150000000000004,9,1,0,Inactive Learners
U02055,14,1958.82,9,3.125,1,0,1,Premium Power Learners
U02056,1,0.0,1,1.59,6,0,0,Inactive Learners
U02057,2,0.0,2,2.775,0,1,3,Career Focused Learners
U02058,13,1253.57,8,3.017692307692308,0,1,1,Premium Power Learners
U02059,1,0.0,1,2.98,8,0,0,Inactive Learners
U02060,3,0.0,2,3.2099999999999995,3,0,2,Beginner Learners
U02061,1,117.68,1,2.57,3,0,2,Beginner Learners
U02062,1,0.0,1,2.38,2,0,2,Beginner Learners
U02063,2,37.89,2,1.41,4,0,0,Inactive Learners
U02064,15,2068.0,10,3.108,0,1,1,Premium Power Learners
U02065,2,0.0,2,2.195,2,0,2,Beginner Learners
U02066,1,0.0,1,4.73,7,2,4,Quality Seekers
U02067,1,0.0,1,3.6,3,2,3,Career Focused Learners
U02068,13,1233.26,7,3.433076923076923,9,1,1,Premium Power Learners
U02069,1,0.0,1,3.6,3,2,3,Career Focused Learners
U02070,1,342.61,1,4.84,10,2,4,Quality Seekers
U02071,13,906.51,8,3.3,0,2,1,Premium Power Learners
U02072,1,0.0,1,2.01,8,0,0,Inactive Learners
U02073,2,37.89,2,2.45,3,0,2,Beginner Learners
U02074,14,1691.76,9,2.7935714285714286,3,1,1,Premium Power Learners
U02075,1,0.0,1,4.1,6,2,4,Quality Seekers
U02076,1,0.0,1,2.61,4,0,2,Beginner Learners
U02077,14,856.78,10,3.0635714285714286,11,1,1,Premium Power Learners
U02078,2,342.37,2,3.35,1,0,2,Beginner Learners
U02079,1,0.0,1,1.91,2,2,3,Career Focused Learners
U02080,2,833.51,2,4.695,0,1,3,Career Focused Learners
U02081,2,119.04,2,2.135,4,0,2,Beginner Learners
U02082,1,0.0,1,2.2,11,1,0,Inactive Learners
U02083,2,487.92,2,2.92,1,0,2,Beginner Learners
U02084,3,0.78,3,3.476666666666667,7,2,4,Quality Seekers
U02085,1,0.0,1,1.52,4,0,0,Inactive Learners
U02086,2,342.61,2,4.22,3,2,3,Career Focused Learners
U02087,1,0.0,1,4.68,10,1,4,Quality Seekers
U02088,1,0.0,1,4.11,8,2,4,Quality Seekers
U02089,1,0.0,1,3.64,0,1,3,Career Focused Learners
U02090,1,0.0,1,3.65,3,1,3,Career Focused Learners
U02091,3,37.89,3,1.4466666666666663,2,0,2,Beginner Learners
U02092,1,89.59,1,2.68,0,2,3,Career Focused Learners
U02093,2,248.1,2,2.8200000000000003,0,1,3,Career Focused Learners
U02094,11,394.26,9,3.0090909090909093,2,1,1,Premium Power Learners
U02095,1,119.04,1,2.75,6,2,3,Career Focused Learners
U02096,13,815.44,9,3.646153846153846,7,2,1,Premium Power Learners
U02097,2,327.99,2,3.01,4,1,3,Career Focused Learners
U02098,13,1137.72,8,2.5907692307692307,1,0,1,Premium Power Learners
U02099,1,394.26,1,1.35,2,2,3,Career Focused Learners
U02100,1,248.1,1,1.2,0,1,3,Career Focused Learners
U02101,1,37.89,1,1.3,11,0,0,Inactive Learners
U02102,3,0.0,3,3.546666666666667,2,2,3,Career Focused Learners
U02103,3,472.28,2,4.076666666666667,9,1,4,Quality Seekers
U02104,1,0.0,1,3.6,3,2,3,Career Focused Learners
U02105,1,394.26,1,1.35,2,2,3,Career Focused Learners
U02106,1,0.0,1,2.38,2,0,2,Beginner Learners
U02107,2,0.0,2,2.615,0,0,2,Beginner Learners
U02108,1,0.0,1,1.13,7,1,0,Inactive Learners
U02109,1,0.0,1,2.67,11,0,0,Inactive Learners
U02110,1,276.37,1,2.72,4,0,2,Beginner Learners
U02111,1,0.0,1,3.93,2,2,3,Career Focused Learners
U02112,2,0.0,2,4.165,3,1,4,Quality Seekers
U02113,2,327.99,1,2.48,10,1,0,Inactive Learners
U02114,1,0.0,1,2.14,5,1,0,Inactive Learners
U02115,1,0.0,1,1.13,7,1,0,Inactive Learners
U02116,1,342.61,1,4.84,10,2,4,Quality Seekers
U02117,1,0.0,1,2.88,9,1,0,Inactive Learners
U02118,1,0.0,1,3.85,9,1,4,Quality Seekers
U02119,1,0.0,1,1.91,2,2,3,Career Focused Learners
U02120,2,89.59,2,2.295,0,2,3,Career Focused Learners
U02121,1,415.51,1,3.11,0,2,3,Career Focused Learners
U02122,2,0.0,2,4.565,4,0,2,Beginner Learners
U02123,2,415.51,2,3.605,0,2,3,Career Focused Learners
U02124,1,0.0,1,3.32,11,1,4,Quality Seekers
U02125,13,1813.93,10,3.108461538461538,0,0,1,Premium Power Learners
U02126,1,0.0,1,1.73,7,2,0,Inactive Learners
U02127,2,0.0,2,3.0650000000000004,2,1,3,Career Focused Learners
U02128,1,0.0,1,1.52,4,0,0,Inactive Learners
U02129,2,0.0,2,3.66,5,1,4,Quality Seekers
U02130,1,212.39,1,3.15,5,0,2,Beginner Learners
U02131,1,0.0,1,2.14,5,1,0,Inactive Learners
U02132,2,0.0,2,3.585,9,1,4,Quality Seekers
U02133,2,0.78,2,4.17,4,0,2,Beginner Learners
U02134,1,0.0,1,4.14,6,1,4,Quality Seekers
U02135,1,0.0,1,4.14,6,1,4,Quality Seekers
U02136,1,0.0,1,3.15,1,0,2,Beginner Learners
U02137,1,285.05,1,1.96,1,1,3,Career Focused Learners
U02138,2,490.9,2,3.18,0,0,2,Beginner Learners
U02139,1,0.78,1,3.89,7,0,4,Quality Seekers
U02140,1,326.02,1,2.69,1,2,3,Career Focused Learners
U02141,2,276.37,2,3.41,4,0,2,Beginner Learners
U02142,4,212.39,4,3.1525,2,0,2,Beginner Learners
U02143,3,155.57,3,1.9266666666666663,2,0,2,Beginner Learners
U02144,14,1768.11,9,3.064285714285714,0,2,1,Premium Power Learners
U02145,1,0.0,1,2.67,11,0,0,Inactive Learners
U02146,1,0.0,1,2.01,8,0,0,Inactive Learners
U02147,15,1788.0,11,3.0973333333333333,11,2,1,Premium Power Learners
U02148,1,346.71,1,1.23,10,0,0,Inactive Learners
U02149,15,1208.66,8,3.446,2,0,1,Premium Power Learners
U02150,1,0.0,1,1.91,2,2,3,Career Focused Learners
U02151,13,2232.52,8,3.48,0,1,1,Premium Power Learners
U02152,13,2323.13,9,3.1138461538461537,10,1,1,Premium Power Learners
U02153,13,1672.28,9,2.9407692307692304,3,1,1,Premium Power Learners
U02154,3,837.6099999999999,3,3.503333333333334,0,0,2,Beginner Learners
U02155,14,623.14,10,2.9678571428571425,3,1,1,Premium Power Learners
U02156,1,0.0,1,3.6,3,2,3,Career Focused Learners
U02157,3,0.0,3,4.386666666666667,0,0,2,Beginner Learners
U02158,4,748.65,4,3.1725000000000003,4,1,3,Career Focused Learners
U02159,2,327.99,2,3.085,5,1,3,Career Focused Learners
U02160,1,0.0,1,2.01,8,0,0,Inactive Learners
U02161,14,822.39,7,3.3264285714285715,4,0,1,Premium Power Learners
U02162,1,0.0,1,2.14,5,1,0,Inactive Learners
U02163,1,0.0,1,2.2,11,1,0,Inactive Learners
U02164,1,0.0,1,3.85,9,1,4,Quality Seekers
U02165,1,0.0,1,2.67,11,0,0,Inactive Learners
U02166,1,0.0,1,1.13,7,1,0,Inactive Learners
U02167,3,342.61,3,3.1966666666666668,3,2,3,Career Focused Learners
U02168,1,0.0,1,4.14,6,1,4,Quality Seekers
U02169,1,0.0,1,1.91,2,2,3,Career Focused Learners
U02170,1,472.28,1,4.74,9,1,4,Quality Seekers
U02171,2,57.32,2,4.195,3,0,2,Beginner Learners
U02172,1,0.0,1,2.98,8,0,0,Inactive Learners
U02173,1,326.02,1,2.69,1,2,3,Career Focused Learners
U02174,14,1787.88,8,3.091428571428572,0,2,1,Premium Power Learners
U02175,2,0.0,2,2.975,6,0,2,Beginner Learners
U02176,1,117.68,1,2.57,3,0,2,Beginner Learners
U02177,1,472.28,1,4.74,9,1,4,Quality Seekers
U02178,1,0.0,1,3.93,2,2,3,Career Focused Learners
U02179,2,0.0,2,2.705,8,0,0,Inactive Learners
U02180,4,0.0,4,2.27,1,0,2,Beginner Learners
U02181,2,342.61,2,3.49,5,1,3,Career Focused Learners
U02182,2,0.0,2,2.8,1,0,2,Beginner Learners
U02183,1,117.68,1,2.57,3,0,2,Beginner Learners
U02184,2,177.34,2,3.77,3,0,2,Beginner Learners
U02185,2,0.0,2,4.585,4,1,4,Quality Seekers
U02186,4,363.91,4,2.665,1,2,3,Career Focused Learners
U02187,2,57.32,2,4.735,7,0,4,Quality Seekers
U02188,1,0.0,1,1.28,9,1,0,Inactive Learners
U02189,1,0.0,1,4.94,2,1,4,Quality Seekers
U02190,4,453.4,3,2.835,11,2,4,Quality Seekers
U02191,4,37.89,2,2.3275,9,1,0,Inactive Learners
U02192,2,0.0,2,3.37,7,0,2,Beginner Learners
U02193,2,0.0,2,4.69,2,1,4,Quality Seekers
U02194,2,790.47,2,4.145,0,1,3,Career Focused Learners
U02195,1,0.0,1,2.0,1,0,2,Beginner Learners
U02196,1,248.1,1,1.2,0,1,3,Career Focused Learners
U02197,2,0.0,2,4.76,7,0,4,Quality Seekers
U02198,2,0.0,1,1.77,7,0,0,Inactive Learners
U02199,12,841.2900000000001,6,2.9525,6,0,1,Premium Power Learners
U02200,2,618.98,2,3.78,4,0,2,Beginner Learners
U02201,1,326.02,1,2.69,1,2,3,Career Focused Learners
U02202,1,0.0,1,4.73,7,2,4,Quality Seekers
U02203,1,0.0,1,4.94,2,1,4,Quality Seekers
U02204,1,327.99,1,1.51,10,1,0,Inactive Learners
U02205,1,0.0,1,3.65,3,1,3,Career Focused Learners
U02206,3,0.0,2,3.5866666666666664,3,2,3,Career Focused Learners
U02207,1,0.0,1,2.0,1,0,2,Beginner Learners
U02208,2,327.99,2,2.245,8,0,0,Inactive Learners
U02209,1,0.0,1,2.2,11,1,0,Inactive Learners
U02210,1,0.0,1,4.79,8,0,4,Quality Seekers
U02211,1,0.0,1,4.11,8,2,4,Quality Seekers
U02212,15,1164.95,10,2.909333333333333,3,1,1,Premium Power Learners
